Customer ID,Loan Sanction Amount (USD)
C-23788,96656.11
C-5633,53763.156
C-5635,116041.02
C-18514,37577.074
C-15350,153589.52
C-15451,10880.783
C-49328,29400.928
C-43448,10880.783
C-6265,8136.691
C-924,80274.03
C-26382,12798.3125
C-21716,18593.918
C-41901,17687.207
C-41380,16238.736
C-34351,16329.495
C-11291,19851.85
C-2869,47061.855
C-42670,29317.477
C-2282,26735.297
C-43761,53763.156
C-47414,27781.574
C-35929,101855.375
C-21720,32708.855
C-14935,45676.613
C-45029,58800.227
C-43043,19851.85
C-38223,18070.133
C-16874,20375.629
C-26058,19576.184
C-29041,37577.074
C-41039,29317.477
C-25444,52207.71
C-29452,41395.055
C-29062,51360.465
C-4084,47061.855
C-7826,59766.33
C-23884,33079.88
C-31659,90354.68
C-24534,32792.31
C-6094,80274.03
C-8843,69038.516
C-42858,32792.31
C-43148,19851.85
C-49289,16762.516
C-32903,31995.115
C-23463,37577.074
C-47871,27226.016
C-104,46852.613
C-22269,15746.471
C-16643,38782.637
C-42173,15360.781
C-27669,69174.195
C-22307,38782.637
C-18173,20840.21
C-23700,32303.93
C-44494,8136.691
C-46547,47061.855
C-21708,29400.928
C-24081,44787.203
C-45208,37577.074
C-42893,10880.783
C-9672,37577.074
C-25689,67703.27
C-7205,52207.71
C-11151,38866.086
C-4081,17491.559
C-4872,15746.471
C-9057,43494.21
C-25245,67905.71
C-3798,21421.902
C-23761,32792.31
C-3785,68029.43
C-44426,52457.836
C-18633,40294.004
C-30943,10880.783
C-28835,63451.945
C-19542,32708.855
C-26331,26735.297
C-47448,32708.855
C-7385,21421.902
C-36988,21421.902
C-19698,15515.24
C-44255,24039.059
C-45803,17071.84
C-21068,23353.209
C-37269,96499.85
C-12352,57481.0
C-10611,66753.195
C-47521,10540.957
C-43662,10880.783
C-1300,70314.18
C-41798,17071.84
C-46713,26660.574
C-31524,25085.336
C-47157,26660.574
C-24049,29400.928
C-48482,12798.3125
C-32433,137583.19
C-35379,40609.066
C-21869,20375.629
C-8577,37577.074
C-30143,37493.625
C-11579,33312.582
C-1732,91008.25
C-40473,53763.156
C-2870,20375.629
C-12856,84117.27
C-8783,52457.836
C-44034,90668.98
C-37232,44107.99
C-846,32792.31
C-47366,17595.621
C-49039,12798.3125
C-31927,84162.305
C-9506,33346.94
C-13339,10880.783
C-47855,53763.156
C-38773,15746.471
C-28984,105806.52
C-7301,18816.936
C-10176,47061.855
C-23357,70369.14
C-20112,18070.133
C-10094,17595.621
C-8501,32708.855
C-29494,20375.629
C-15297,81997.49
C-26354,33163.33
C-23030,47061.855
C-5502,68072.42
C-3358,41710.117
C-22678,66753.195
C-30272,53763.156
C-2844,26951.55
C-44471,69145.94
C-48203,32792.31
C-8243,37577.074
C-35963,15360.781
C-43023,80274.03
C-31679,10880.783
C-28266,32708.855
C-33607,11477.633
C-23606,10280.218
C-35810,32708.855
C-16962,51360.465
C-45530,29317.477
C-45719,35412.703
C-35588,40609.066
C-29406,10994.515
C-24034,57481.0
C-27918,158522.72
C-43895,47061.855
C-23797,28271.195
C-40450,10880.783
C-17856,18070.133
C-35842,18960.816
C-31505,15746.471
C-15144,44107.99
C-20564,68029.43
C-9769,11954.239
C-43423,51360.465
C-32244,57481.0
C-26942,21421.902
C-263,57481.0
C-14562,57481.0
C-14760,81997.49
C-41695,38866.086
C-21155,70314.18
C-11093,10540.957
C-2711,47539.95
C-46032,10880.783
C-31413,90379.85
C-1891,20375.629
C-10244,22306.936
C-25337,152488.64
C-10260,31995.115
C-41656,72925.64
C-7732,32792.31
C-1362,37577.074
C-33329,18685.504
C-31894,96656.11
C-38466,10880.783
C-36433,21421.902
C-26533,69038.516
C-48094,47061.855
C-1438,33079.88
C-11973,24039.059
C-24073,38782.637
C-26761,80274.03
C-41425,66753.195
C-45552,32792.31
C-7196,21051.83
C-36492,47061.855
C-24562,20375.629
C-45075,17595.621
C-30348,10880.783
C-42101,15746.471
C-9239,29317.477
C-15336,69038.516
C-25120,37493.625
C-33263,59198.438
C-43629,38866.086
C-7447,38866.086
C-45722,87724.88
C-47850,18070.133
C-18435,21421.902
C-46745,22306.936
C-41547,10880.783
C-31476,90739.38
C-38226,96656.11
C-47106,66753.195
C-24574,81997.49
C-4803,19484.598
C-45899,80274.03
C-19705,57481.0
C-44305,15360.781
C-32910,11477.633
C-8805,63451.945
C-13513,66753.195
C-8371,96656.11
C-30623,20840.21
C-45415,53763.156
C-11738,15515.24
C-48799,20375.629
C-1359,21505.354
C-8801,38866.086
C-42900,132650.0
C-17113,69592.88
C-40888,27781.574
C-4514,37577.074
C-22765,46852.613
C-574,20650.09
C-9854,52207.71
C-25778,17071.84
C-39567,148357.4
C-27597,18070.133
C-17822,19851.85
C-27365,47061.855
C-29270,57481.0
C-22793,29400.928
C-28030,87848.32
C-45049,37577.074
C-49411,87724.88
C-9627,37577.074
C-9361,107603.195
C-47436,57481.0
C-6811,16854.102
C-28573,37577.074
C-1656,66753.195
C-32155,32078.566
C-8926,15515.24
C-32988,15360.781
C-18690,66753.195
C-34754,21421.902
C-38349,127598.25
C-29278,32708.855
C-7649,28081.283
C-49097,71334.63
C-30646,26289.496
C-13390,10880.783
C-43354,17687.207
C-44814,18685.504
C-42805,33312.582
C-33088,42926.836
C-11395,153589.52
C-15954,81997.49
C-3407,27997.832
C-45601,15746.471
C-22133,57481.0
C-29004,9078.722
C-17650,38782.637
C-45652,11477.633
C-8677,32708.855
C-45082,81997.49
C-27272,114142.18
C-6779,81997.49
C-47589,32405.492
C-28456,40294.004
C-28236,31995.115
C-30426,33163.33
C-9007,15746.471
C-15155,16270.253
C-46126,106803.33
C-19480,38866.086
C-44264,26951.55
C-45631,29317.477
C-45422,38782.637
C-26402,8136.691
C-42485,11477.633
C-22453,38866.086
C-38104,18070.133
C-28647,81997.49
C-1131,15805.713
C-35846,81997.49
C-16367,158522.72
C-9585,65169.383
C-389,20202.4
C-9468,54364.977
C-49811,32792.31
C-39566,47061.855
C-36050,40609.066
C-43406,91086.21
C-44089,29317.477
C-41182,10994.515
C-41977,68072.42
C-24868,68029.43
C-8433,66753.195
C-19415,53763.156
C-4036,20375.629
C-22347,74548.33
C-10837,20375.629
C-26672,20375.629
C-24693,21421.902
C-8107,21421.902
C-35722,15515.24
C-33140,101855.375
C-49685,20375.629
C-28523,20650.09
C-25635,101699.12
C-27710,35412.703
C-27883,19678.621
C-4365,63125.797
C-43435,17071.84
C-26321,155556.06
C-46742,40294.004
C-45028,81429.62
C-32765,8136.691
C-29052,66753.195
C-3449,21114.672
C-44830,16329.495
C-8701,10880.783
C-9940,70640.336
C-44383,86001.414
C-21723,26660.574
C-17023,59766.33
C-21655,40609.066
C-46652,32708.855
C-8099,12798.3125
C-20822,44787.203
C-31709,105519.484
C-17996,29400.928
C-32497,32792.31
C-39476,20375.629
C-34665,20562.863
C-3533,73081.414
C-36924,100327.77
C-26027,10994.515
C-49889,16329.495
C-42598,10880.783
C-10956,15746.471
C-10449,68029.43
C-42947,17687.207
C-45503,100327.77
C-6211,33163.33
C-9895,21421.902
C-10821,116739.0
C-5414,19678.621
C-43314,55238.848
C-13319,20293.986
C-31180,65737.26
C-1996,47539.95
C-33455,19742.6
C-9796,41710.117
C-6500,81997.49
C-27879,92421.18
C-2946,84685.15
C-41064,20375.629
C-10870,20375.629
C-12458,24039.059
C-24554,137583.19
C-13133,23353.209
C-30216,155556.06
C-26976,101699.12
C-35630,53763.156
C-45289,21051.83
C-41560,10880.783
C-34405,32792.31
C-32180,11477.633
C-19189,18593.918
C-11219,11477.633
C-40285,47061.855
C-19175,66753.195
C-18802,91242.47
C-13808,8425.361
C-48740,19851.85
C-30113,15746.471
C-11838,8302.361
C-22742,20840.21
C-17630,91385.38
C-3668,16238.736
C-29416,16762.516
C-30627,46974.95
C-18391,88940.43
C-19574,15746.471
C-34743,53437.008
C-47504,20840.21
C-46076,79784.24
C-19573,20375.629
C-33137,57481.0
C-28676,66753.195
C-10735,153589.52
C-28946,29317.477
C-41718,57481.0
C-10616,18070.133
C-34425,15746.471
C-19807,29457.055
C-34142,117078.95
C-4328,97622.81
C-15950,24039.059
C-12509,37577.074
C-22342,20375.629
C-18861,10994.515
C-18375,47061.855
C-860,37577.074
C-19978,16238.736
C-31898,27997.832
C-16247,41710.117
C-24925,130970.38
C-46584,38866.086
C-178,15746.471
C-18762,69145.94
C-22366,16238.736
C-26298,27997.832
C-28069,10994.515
C-21921,19731.777
C-11774,57481.0
C-30283,18070.133
C-29695,81997.49
C-2553,18070.133
C-40060,37577.074
C-34259,15805.713
C-28090,21421.902
C-25783,66753.195
C-21561,99330.586
C-5441,15746.471
C-25576,73465.195
C-39870,29317.477
C-29560,19851.85
C-10927,19851.85
C-48156,38866.086
C-49596,32792.31
C-38073,57154.85
C-15330,128221.76
C-4180,27997.832
C-43737,88037.01
C-27731,27781.574
C-30264,8136.691
C-565,16238.736
C-25037,19851.85
C-23861,22306.936
C-23329,63125.797
C-35754,15515.24
C-19950,27226.016
C-25713,96499.85
C-39239,17687.207
C-41389,20840.21
C-23248,88035.98
C-28439,17071.84
C-35377,47061.855
C-48224,84685.15
C-48245,32792.31
C-44056,38153.4
C-1766,63451.945
C-46347,20375.629
C-32922,21886.484
C-30482,16854.102
C-36755,38866.086
C-13709,41710.117
C-16803,37577.074
C-39843,124035.28
C-33551,18685.504
C-37566,20840.21
C-11726,10280.218
C-30355,38866.086
C-22351,81429.62
C-15598,32708.855
C-28617,47102.74
C-42709,17687.207
C-26585,32708.855
C-47183,22306.936
C-5385,57481.0
C-12013,23353.209
C-21283,106803.33
C-48068,22306.936
C-45543,32708.855
C-26154,12798.3125
C-14758,15515.24
C-1308,51360.465
C-23433,20293.986
C-39261,80274.03
C-44214,57481.0
C-18038,8302.361
C-15371,37493.625
C-29063,20293.986
C-47336,111510.45
C-14896,63451.945
C-41669,101699.12
C-23746,9078.722
C-38314,47061.855
C-21988,25085.336
C-2097,29317.477
C-3550,10880.783
C-949,9078.722
C-8942,19678.621
C-18967,84452.81
C-43695,40609.066
C-43954,17071.84
C-33785,84556.69
C-36068,47061.855
C-8275,17071.84
C-44360,32708.855
C-28240,66753.195
C-46282,20375.629
C-29787,11196.136
C-38551,90589.91
C-37055,86565.984
C-49037,54364.977
C-38071,10880.783
C-41555,68029.43
C-23328,21886.484
C-30189,15746.471
C-9052,38866.086
C-41701,38866.086
C-17055,18685.504
C-11860,16762.516
C-10584,38866.086
C-30723,17071.84
C-44775,37577.074
C-49278,18070.133
C-566,87724.88
C-1586,74992.17
C-17249,18593.918
C-42244,19218.818
C-30754,10880.783
C-8842,91903.23
C-33561,47462.473
C-319,80274.03
C-31857,38782.637
C-31181,19851.85
C-43869,16039.022
C-19885,27226.016
C-25782,10880.783
C-21388,9078.722
C-42853,47061.855
C-41860,17071.84
C-33322,57481.0
C-16289,37577.074
C-4613,17071.84
C-32361,124035.28
C-38415,32078.566
C-3048,68072.42
C-48091,38866.086
C-5562,41376.49
C-30477,32792.31
C-44215,10994.515
C-27460,52457.836
C-31951,38866.086
C-38263,32792.31
C-37765,89971.0
C-19230,15746.471
C-25135,38866.086
C-49453,69592.88
C-21872,80274.03
C-25493,92421.18
C-41407,63451.945
C-39610,25085.336
C-18140,23353.209
C-20446,11477.633
C-17476,12798.3125
C-49955,66575.086
C-33946,66753.195
C-17779,17595.621
C-4683,66291.625
C-20400,20375.629
C-47068,27781.574
C-1424,17071.84
C-36515,19576.184
C-21162,15746.471
C-28006,20375.629
C-7100,31995.115
C-17707,68470.64
C-32384,18070.133
C-38235,119825.03
C-37641,81997.49
C-15293,53437.008
C-23306,55759.062
C-23894,52207.71
C-48233,66753.195
C-46227,73081.414
C-17098,52207.71
C-47003,21421.902
C-5124,42926.836
C-47321,81997.49
C-36254,39086.25
C-32986,53763.156
C-29945,19218.818
C-26046,10880.783
C-27729,47061.855
C-5602,153589.52
C-662,66753.195
C-46125,18070.133
C-7974,20375.629
C-41374,20375.629
C-16742,18070.133
C-17985,65737.26
C-36724,118697.5
C-37345,87965.57
C-26356,44107.99
C-24226,96656.11
C-16185,85893.55
C-33795,38866.086
C-43592,19851.85
C-18133,88150.76
C-33861,32708.855
C-13888,29317.477
C-29659,15746.471
C-38657,15746.471
C-5185,137583.19
C-34229,37577.074
C-3374,20840.21
C-34964,40609.066
C-2091,11477.633
C-10571,9078.722
C-26278,12798.3125
C-37268,17595.621
C-44217,69038.516
C-35036,66753.195
C-48266,153589.52
C-32099,22543.344
C-45618,10994.515
C-26347,8425.361
C-30905,32792.31
C-6532,88150.76
C-39347,47061.855
C-48661,10880.783
C-7818,12798.3125
C-20467,32792.31
C-32416,33163.33
C-40624,165443.86
C-29951,66753.195
C-24281,32792.31
C-39436,74548.33
C-6940,52457.836
C-36979,57481.0
C-32866,29317.477
C-42234,25085.336
C-10364,92491.586
C-22411,52207.71
C-12771,21497.07
C-4837,17595.621
C-21521,25289.09
C-18874,70470.51
C-47209,66753.195
C-22337,20375.629
C-45693,22306.936
C-42736,122076.78
C-7003,52207.71
C-29338,32792.31
C-29750,40609.066
C-7131,47061.855
C-18566,57481.0
C-41427,10880.783
C-33530,37577.074
C-23945,12798.3125
C-4587,81997.49
C-32232,81997.49
C-38358,10880.783
C-11962,10880.783
C-881,8425.361
C-46400,10880.783
C-19503,153589.52
C-43324,32708.855
C-43142,11477.633
C-13666,32708.855
C-34225,96656.11
C-17145,116739.0
C-27818,81997.49
C-27797,52207.71
C-44622,70470.51
C-48453,57481.0
C-25175,29317.477
C-1498,32792.31
C-21449,153589.52
C-35366,10880.783
C-34965,8302.361
C-20461,11477.633
C-44967,57481.0
C-30983,17595.621
C-38511,59766.33
C-43977,37577.074
C-25027,15746.471
C-6831,10994.515
C-48046,52207.71
C-28220,27781.574
C-1390,9078.722
C-6085,23353.209
C-11366,119824.6
C-42141,115233.56
C-30285,64771.17
C-10832,73081.414
C-31788,32792.31
C-41806,38866.086
C-49345,11477.633
C-21989,19851.85
C-31649,18960.816
C-44593,21421.902
C-3543,101699.12
C-46617,38153.4
C-48425,27997.832
C-12741,37577.074
C-18005,38866.086
C-36729,47539.95
C-48571,33163.33
C-25464,46852.613
C-11316,18685.504
C-1252,57481.0
C-17078,52207.71
C-22551,32708.855
C-31578,12798.3125
C-1295,70470.51
C-357,16238.736
C-2920,57481.0
C-46744,57373.137
C-5439,57481.0
C-1545,44787.203
C-40160,61096.945
C-8600,8136.691
C-23194,32792.31
C-38632,25289.09
C-13195,37577.074
C-30441,37577.074
C-17327,8136.691
C-36336,33079.88
C-6687,15360.781
C-34093,94355.44
C-2810,86001.414
C-45065,66753.195
C-32498,15746.471
C-12540,17595.621
C-28749,84117.27
C-8836,121783.53
C-43570,12798.3125
C-22257,17071.84
C-30722,47061.855
C-38873,37493.625
C-7432,18685.504
C-46940,88893.92
C-20284,40609.066
C-37292,32405.492
C-8657,19851.85
C-21033,37577.074
C-46357,27997.832
C-30733,100845.7
C-22354,52207.71
C-24172,17071.84
C-49943,37493.625
C-31017,88035.98
C-7390,46852.613
C-39748,34900.605
C-41777,23353.209
C-30655,37493.625
C-37960,57481.0
C-42679,32708.855
C-34083,119824.6
C-40137,57481.0
C-47729,81957.29
C-17204,20375.629
C-31166,38782.637
C-12861,15515.24
C-33079,59766.33
C-1570,107603.195
C-6921,31995.115
C-4737,32708.855
C-39570,91096.26
C-38582,38866.086
C-13504,81997.49
C-11220,44107.99
C-45990,16762.516
C-6008,119825.03
C-18540,118534.63
C-41707,74050.44
C-38472,15805.713
C-24143,20005.557
C-38699,59766.33
C-28762,11477.633
C-33579,15746.471
C-26098,17595.621
C-26239,46852.613
C-9288,15360.781
C-24914,12798.3125
C-13814,15515.24
C-40722,38782.637
C-35790,16588.34
C-21077,66753.195
C-2273,19851.85
C-23586,26660.574
C-41132,73081.414
C-31874,100484.03
C-38571,15360.781
C-7207,47061.855
C-36696,21421.902
C-18424,22543.344
C-1962,90746.164
C-46302,32792.31
C-48388,47061.855
C-8018,79534.77
C-36939,69592.88
C-2238,53763.156
C-37736,81997.49
C-14590,18685.504
C-32725,37493.625
C-2930,37493.625
C-4857,57481.0
C-11153,19834.186
C-46204,15360.781
C-35835,26289.496
C-44263,47061.855
C-24416,47061.855
C-35382,37577.074
C-27625,38866.086
C-31248,11477.633
C-49947,12798.3125
C-37601,57481.0
C-40432,24039.059
C-6409,81997.49
C-23276,29317.477
C-48765,17595.621
C-39596,55082.383
C-32117,20375.629
C-15034,17071.84
C-26611,19484.598
C-30236,71856.97
C-14491,28081.283
C-4970,116739.0
C-24597,23353.209
C-41290,10880.783
C-28608,119824.6
C-29170,37577.074
C-2028,20005.557
C-39498,25289.09
C-6112,90668.98
C-45464,22306.936
C-3801,53763.156
C-33585,38866.086
C-35924,74548.33
C-23755,31995.115
C-32194,38866.086
C-8087,11477.633
C-22995,25085.336
C-43985,53763.156
C-34451,91086.21
C-28601,18070.133
C-22847,41395.055
C-16479,87071.62
C-28299,39945.645
C-40591,37493.625
C-47731,100398.18
C-28263,27997.832
C-35262,38866.086
C-18785,32708.855
C-20648,29400.928
C-36750,40428.9
C-37567,81997.49
C-47812,32792.31
C-21286,37493.625
C-21818,37577.074
C-44117,17071.84
C-48133,17687.207
C-2110,52207.71
C-6174,15746.471
C-23367,44107.99
C-38984,153589.52
C-28845,27781.574
C-26445,46852.613
C-11637,12798.3125
C-20719,32792.31
C-49735,47311.98
C-42411,52207.71
C-11328,101699.12
C-12719,17687.207
C-9451,74548.33
C-685,44107.99
C-40575,38866.086
C-41767,53763.156
C-46402,96499.85
C-12168,17687.207
C-5612,12798.3125
C-11235,32708.855
C-46639,27781.574
C-14110,18685.504
C-44397,20005.557
C-38641,32792.31
C-15289,81997.49
C-31562,69959.04
C-47523,37577.074
C-14793,44107.99
C-29118,20650.09
C-23916,40609.066
C-26376,22543.344
C-39171,66575.086
C-4994,15360.781
C-12329,29317.477
C-29620,8136.691
C-27808,96499.85
C-13659,23353.209
C-38377,32708.855
C-6438,27781.574
C-27601,8136.691
C-26854,111983.79
C-13611,10880.783
C-12197,20005.557
C-330,69038.516
C-23718,25085.336
C-6957,84685.15
C-6838,37493.625
C-32161,20840.21
C-43631,10880.783
C-6437,75078.445
C-30459,96499.85
C-22843,10880.783
C-45391,10880.783
C-28123,15746.471
C-21861,38782.637
C-6105,29400.928
C-17079,8136.691
C-14154,69592.88
C-17273,47061.855
C-14898,32792.31
C-9178,17595.621
C-44564,37577.074
C-16740,20375.629
C-43505,10880.783
C-47485,87724.88
C-19685,46852.613
C-4728,63451.945
C-30094,17687.207
C-14177,29317.477
C-36925,18593.918
C-17827,37577.074
C-39601,21421.902
C-10634,17595.621
C-17388,32708.855
C-41962,81997.49
C-8369,15746.471
C-36737,47102.74
C-24787,37493.625
C-43415,25085.336
C-41840,32708.855
C-6900,96499.85
C-1401,19484.598
C-44747,20375.629
C-6000,66753.195
C-21506,21421.902
C-29310,19851.85
C-35241,66753.195
C-9530,100484.03
C-20326,52207.71
C-11398,15746.471
C-4168,32708.855
C-40638,37577.074
C-17331,84685.15
C-39238,37577.074
C-29205,119824.6
C-10468,20293.986
C-21188,52207.71
C-27481,27997.832
C-47681,15746.471
C-16819,21497.07
C-17232,57481.0
C-6222,44107.99
C-42774,52043.773
C-23089,75534.86
C-5357,37577.074
C-35236,8136.691
C-6848,32708.855
C-10348,31995.115
C-31216,10880.783
C-6161,27997.832
C-19822,153589.52
C-30886,37577.074
C-2999,66753.195
C-1303,44107.99
C-27967,57481.0
C-9204,40609.066
C-32066,32792.31
C-11344,153177.45
C-12646,101044.18
C-16731,18593.918
C-7542,15746.471
C-5256,44107.99
C-48831,69592.88
C-21727,32708.855
C-8670,33079.88
C-2872,81997.49
C-10283,81997.49
C-5377,29400.928
C-10529,46852.613
C-21597,17071.84
C-47790,47539.95
C-26309,32708.855
C-2447,32792.31
C-8505,66753.195
C-1327,70640.336
C-26134,12798.3125
C-42800,11196.136
C-42883,37577.074
C-5590,10880.783
C-11491,8302.361
C-15100,15515.24
C-49074,19484.598
C-646,8136.691
C-17540,8136.691
C-38741,33163.33
C-29351,37493.625
C-1619,90825.234
C-47848,32708.855
C-15079,59766.33
C-7962,100327.77
C-38547,32708.855
C-46218,15746.471
C-37882,28271.195
C-36432,15746.471
C-12454,15360.781
C-12909,44107.99
C-28748,37577.074
C-36986,10880.783
C-21725,21340.26
C-19103,53763.156
C-18453,40609.066
C-11604,25085.336
C-30861,24039.059
C-43177,19484.598
C-17003,20840.21
C-41088,27997.832
C-29747,20840.21
C-45069,47061.855
C-38605,81997.49
C-1382,32792.31
C-24619,33079.88
C-33339,37577.074
C-28044,20375.629
C-19624,21421.902
C-26471,32792.31
C-3419,153589.52
C-10596,37577.074
C-7739,8136.691
C-40334,10880.783
C-18673,52207.71
C-17521,32708.855
C-26771,16270.253
C-46226,17071.84
C-42054,8136.691
C-31020,42926.836
C-5120,75878.95
C-7155,20202.4
C-49828,8136.691
C-7666,37577.074
C-39276,18685.504
C-16501,10880.783
C-12504,32708.855
C-5916,32708.855
C-23339,38866.086
C-27042,53763.156
C-19646,57481.0
C-15313,15746.471
C-21615,17687.207
C-20407,41163.703
C-49486,38866.086
C-5191,22543.344
C-44726,21886.484
C-32015,18593.918
C-39328,63451.945
C-32715,29400.928
C-42528,15746.471
C-35015,153589.52
C-7945,21886.484
C-11121,17687.207
C-3628,37493.625
C-11920,20375.629
C-22232,19484.598
C-17222,27997.832
C-49331,101699.12
C-43534,17687.207
C-3612,8425.361
C-31741,37577.074
C-26623,42042.523
C-10590,29317.477
C-35337,16270.253
C-47957,11477.633
C-15337,57481.0
C-16616,66753.195
C-26260,82001.68
C-47646,57481.0
C-1005,38866.086
C-38079,37577.074
C-675,11954.239
C-16560,105806.52
C-10952,32792.31
C-20298,44107.99
C-4855,94355.44
C-28917,52207.71
C-34654,15515.24
C-11410,60320.69
C-26718,66753.195
C-47127,20293.986
C-7843,21505.354
C-4993,32792.31
C-25411,26660.574
C-40537,126478.49
C-38821,52408.72
C-44202,22306.936
C-28339,90825.234
C-35674,17071.84
C-26039,33079.88
C-11049,44107.99
C-3676,32792.31
C-21059,24313.52
C-38448,58800.227
C-33239,38866.086
C-31911,18070.133
C-22532,29317.477
C-36363,81429.62
C-48232,57481.0
C-36856,38866.086
C-20207,59766.33
C-38383,8136.691
C-42084,74548.33
C-16009,20375.629
C-25412,32792.31
C-6031,116739.0
C-24846,10994.515
C-49505,43927.82
C-28338,8136.691
C-46434,73081.414
C-42351,40428.9
C-39164,47061.855
C-46203,57481.0
C-46580,59766.33
C-17433,72925.64
C-18751,94994.414
C-24900,38866.086
C-19218,80274.03
C-28556,18070.133
C-12473,32792.31
C-16556,15746.471
C-18458,32708.855
C-18015,15746.471
C-16832,19851.85
C-14994,17687.207
C-37405,10880.783
C-38976,66291.625
C-15240,73081.414
C-21749,66860.62
C-13943,32708.855
C-12892,21421.902
C-40994,40294.004
C-17999,92104.73
C-49055,16238.736
C-6782,31995.115
C-32945,44107.99
C-6154,57481.0
C-29987,16238.736
C-7484,47061.855
C-14487,126875.516
C-729,64771.17
C-18287,84452.81
C-46045,29317.477
C-27937,33163.33
C-17896,10994.515
C-30799,47453.043
C-32294,153589.52
C-20114,38866.086
C-34015,52207.71
C-5992,29317.477
C-21224,66860.62
C-11350,53763.156
C-10994,37577.074
C-36287,80274.03
C-46592,29955.566
C-2011,20375.629
C-40310,37577.074
C-1253,22306.936
C-6508,16270.253
C-22167,18593.918
C-11869,10880.783
C-10696,38866.086
C-10129,66753.195
C-10791,19851.85
C-9903,116739.0
C-39740,11477.633
C-40874,26660.574
C-26803,153589.52
C-15923,24039.059
C-38133,47061.855
C-14746,12798.3125
C-25718,19851.85
C-10228,100080.98
C-8748,66753.195
C-22654,32708.855
C-10642,32792.31
C-18672,19576.184
C-16029,86001.414
C-12066,81997.49
C-10106,59766.33
C-25789,27997.832
C-21599,53763.156
C-47590,12798.3125
C-29709,66753.195
C-17066,69038.516
C-18759,85735.86
C-32818,47061.855
C-18567,15360.781
C-43296,52207.71
C-47675,132650.0
C-39998,52457.836
C-39767,28081.283
C-11062,37577.074
C-49196,11477.633
C-22786,19742.6
C-43064,88594.17
C-43409,70640.336
C-6295,15746.471
C-43693,38866.086
C-38546,53763.156
C-18890,12798.3125
C-30279,57481.0
C-44457,80274.03
C-34949,18960.816
C-21927,15746.471
C-31210,99318.516
C-31899,37577.074
C-24870,104370.58
C-38227,101769.52
C-38181,81997.49
C-26276,44107.99
C-19526,38866.086
C-32369,15515.24
C-24372,67067.87
C-31127,38866.086
C-438,12798.3125
C-20372,26951.55
C-20125,11477.633
C-7023,26735.297
C-33595,153589.52
C-28421,32792.31
C-2978,37493.625
C-7790,21505.354
C-4964,25085.336
C-24615,17071.84
C-34660,17071.84
C-7759,11477.633
C-15145,8136.691
C-31646,53763.156
C-33930,21886.484
C-6499,20375.629
C-26482,66291.625
C-13393,46852.613
C-18300,32792.31
C-35124,21421.902
C-5775,32792.31
C-40157,26660.574
C-32308,53437.008
C-34988,122076.78
C-22459,32708.855
C-23203,11477.633
C-6513,17071.84
C-34173,47330.707
C-16685,57481.0
C-49896,17687.207
C-14554,46852.613
C-24936,44107.99
C-1242,32792.31
C-14332,13222.723
C-27718,84664.555
C-48880,37577.074
C-34034,37493.625
C-44131,32708.855
C-30185,87157.01
C-45253,37493.625
C-25655,44107.99
C-45121,29317.477
C-13836,18960.816
C-40572,41376.49
C-40703,52207.71
C-14588,45667.77
C-47618,8136.691
C-5860,32708.855
C-48306,11477.633
C-35626,20375.629
C-4292,19678.621
C-14232,12798.3125
C-47198,44107.99
C-21956,74548.33
C-40704,32792.31
C-27590,38866.086
C-20623,80274.03
C-35598,69592.88
C-18839,38131.71
C-27299,32078.566
C-13762,40609.066
C-48770,66753.195
C-27360,20840.21
C-6618,79534.77
C-49029,47061.855
C-27131,10880.783
C-46030,65737.26
C-9906,37493.625
C-27475,38866.086
C-35212,85067.2
C-24956,29400.928
C-23130,105806.52
C-33002,47061.855
C-8778,37577.074
C-39453,29317.477
C-18409,8425.361
C-42429,11477.633
C-26867,47061.855
C-36594,10880.783
C-46385,80274.03
C-44052,38069.95
C-25869,15746.471
C-14706,19851.85
C-42313,18685.504
C-29212,153589.52
C-17790,8136.691
C-25836,15746.471
C-46560,131411.67
C-21221,26660.574
C-47073,41376.49
C-29412,20375.629
C-21689,86001.414
C-275,81997.49
C-14300,66753.195
C-13818,69592.88
C-8122,17071.84
C-7810,37577.074
C-19780,44107.99
C-14857,66753.195
C-13050,24039.059
C-49887,122076.78
C-30303,20650.09
C-45846,51360.465
C-47495,43494.21
C-11667,17071.84
C-32168,15746.471
C-37527,10994.515
C-32913,57481.0
C-44157,53655.293
C-32310,80274.03
C-35263,21421.902
C-32346,57154.85
C-35476,100484.03
C-8189,22543.344
C-9671,88812.65
C-33386,70640.336
C-8421,18070.133
C-22021,37493.625
C-3880,38131.71
C-46019,29317.477
C-1825,21421.902
C-22607,29317.477
C-48033,33346.94
C-12054,116739.0
C-31146,9078.722
C-8047,38866.086
C-34816,10994.515
C-34583,101699.12
C-24976,37493.625
C-45259,121223.13
C-773,16270.253
C-32135,10880.783
C-22324,18070.133
C-34925,88150.76
C-24121,68029.43
C-21901,27997.832
C-19599,37493.625
C-17038,20293.986
C-5919,32792.31
C-47208,51360.465
C-33572,32792.31
C-43217,116041.02
C-31708,20375.629
C-41303,19851.85
C-18895,87724.88
C-42418,20650.09
C-45938,81997.49
C-15086,20375.629
C-41882,48094.586
C-3286,16270.253
C-5457,52043.773
C-35292,70470.51
C-48221,19851.85
C-5745,80274.03
C-37498,37493.625
C-14579,20375.629
C-2111,73081.414
C-12839,33163.33
C-21039,52207.71
